98	12055
100	7186
101	8456
104	2129
104	2363
105	1709
105	4622
105	7202
105	8821
105	8948
106	5298
106	6138
107	3191
107	5293
107	7843
107	8362
107	8951
107	10941
107	11246
108	635
108	10775
108	12484
109	528
109	805
109	3397
109	4184
109	5007
109	5267
109	6484
109	6788
109	7904
109	10821
110	1433
110	1980
110	2055
110	4314
110	6021
110	6232
110	7724
110	11339
111	776
111	868
111	1116
111	1350
111	3017
111	3319
111	3973
111	4548
111	4770
111	5073
111	7099
111	9390
111	10087
111	10813
111	11573
112	232
112	1641
112	1905
112	2257
112	3843
112	4271
112	5070
112	5280
112	5609
112	5711
112	8696
112	8864
112	8999
112	9866
112	9893
112	10012
112	10357
112	10915
112	11005
112	11329
113	1245
113	2353
113	2865
113	3286
113	3395
113	4263
113	4335
113	4477
113	4978
113	6008
113	6618
113	6772
113	7592
113	7882
113	8674
113	8680
113	8829
113	9523
113	10171
113	10862
113	11008
113	11150
114	159
114	479
114	697
114	737
114	1484
114	3106
114	4939
114	5166
114	6754
114	7276
114	8145
114	9061
114	9162
114	9338
114	10820
114	11112
114	11266
114	11582
114	11783
114	12098
114	12416
115	291
115	319
115	464
115	745
115	1334
115	1391
115	1965
115	2101
115	2284
115	2344
115	2384
115	2430
115	2546
115	2623
115	2658
115	2699
115	3337
115	3476
115	3801
115	3977
115	4996
115	5034
115	5100
115	5397
115	5722
115	7257
115	7264
115	7437
115	7610
115	8053
115	8315
115	8621
115	8676
115	8870
115	8875
115	10647
115	10883
115	11430
115	11590
115	11595
115	11629
115	11630
115	11906
116	363
116	462
116	1033
116	1414
116	1537
116	1571
116	1997
116	2661
116	3045
116	3136
116	3215
116	4130
116	4349
116	4573
116	5119
116	5521
116	5846
116	6370
116	6371
116	6624
116	7203
116	7221
116	7261
116	7380
116	7529
116	7903
116	7931
116	7953
116	8310
116	8882
116	9994
116	11087
116	11411
116	11589
116	11712
117	56
117	505
117	571
117	1239
117	1286
117	1366
117	1399
117	1487
117	1983
117	2136
117	2811
117	2883
117	3263
117	3814
117	3985
117	4294
117	4728
117	4757
117	4781
117	5179
117	5335
117	6331
117	6444
117	6449
117	6489
117	6647
117	6651
117	6972
117	7416
