1020	6259
1020	6533
1020	7103
1020	7688
1020	8315
1020	9202
1020	9258
1020	9388
1020	9391
1020	9544
1020	9556
1020	9845
1020	10717
1020	10737
1020	10784
1020	11091
1020	11163
1020	11643
1020	11983
1020	12079
1020	12165
1021	1664
1021	1812
1021	2810
1021	3185
1021	4024
1021	4508
1021	4628
1021	6532
1021	6664
1021	8055
1021	9093
1021	9730
1021	9924
1021	11150
1021	11353
1021	11747
1022	220
1022	457
1022	596
1022	2430
1022	2616
1022	3964
1022	4214
1022	4302
1022	5420
1022	5589
1022	6161
1022	6436
1022	6752
1022	6868
1022	7331
1022	7968
1022	8063
1022	9222
1023	58
1023	2832
1023	3385
1023	4351
1023	4638
1023	6738
1023	6951
1023	7940
1023	7994
1023	10336
1023	11789
1023	11826
1024	467
1024	859
1024	2232
1024	2795
1024	3374
1024	3596
1024	4474
1024	4815
1024	4980
1024	5105
1024	6711
1024	7726
1024	9077
1024	10209
1024	10459
1024	12065
1024	12135
1025	1240
1025	1969
1025	3310
1025	3503
1025	3600
1025	4256
1025	4476
1025	4819
1025	4942
1025	5188
1025	5342
1025	5530
1025	5967
1025	5997
1025	6785
1025	6915
1025	7273
1025	7281
1025	7348
1025	8002
1025	8576
1025	8731
1025	9237
1025	10322
1026	381
1026	746
1026	1060
1026	1497
1026	1574
1026	1673
1026	2424
1026	2639
1026	2792
1026	2890
1026	2982
1026	3199
1026	3632
1026	3909
1026	6615
1026	7459
1026	7941
1026	9837
1026	10591
1026	10988
1026	11208
1026	11757
1027	787
1027	1523
1027	2290
1027	2672
1027	3036
1027	3075
1027	3322
1027	5102
1027	5142
1027	5618
1027	5673
1027	5790
1027	6412
1027	6908
1027	7731
1027	8198
1027	8889
1027	8902
1027	10339
1027	10770
1027	10944
1027	11573
1027	11924
1027	12348
1027	12451
1028	42
1028	1582
1028	2151
1028	2201
1028	2437
1028	2461
1028	2521
1028	3032
1028	4451
1028	4559
1028	4958
1028	5383
1028	7058
1028	7097
1028	8214
1028	8529
1028	8773
1028	8906
1028	9018
1028	9280
1028	11408
1028	11564
1028	11635
1028	11679
1028	11906
1029	1223
1029	1251
1029	1340
1029	1412
1029	2170
1029	2231
1029	3233
1029	3476
1029	3682
1029	3840
1029	4083
1029	4394
1029	4514
1029	4836
1029	6369
1029	7000
1029	7319
1029	7884
1029	8613
1029	10058
1029	10183
1029	11688
1030	129
1030	591
1030	612
1030	1004
1030	1502
1030	1683
1030	2582
1030	4056
1030	5898
1030	5905
1030	6169
1030	6200
1030	6547
1030	7014
1030	7323
1030	7338
1030	7738
1030	7782
1030	8471
1030	8487
1030	8937
1030	9094
1030	9662
1030	10869
1030	11416
1030	12152
1031	655
1031	713
1031	729
1031	732
1031	758
1031	837
1031	1731
1031	1741
1031	2186
1031	3125
1031	3912
1031	3975
1031	4361
1031	6081
1031	6094
1031	6173
1031	6799
1031	6808
1031	7481
1031	8008
1031	8250
1031	8305
1031	8336
1031	8495
1031	9162
1031	10217
1031	10347
1031	10418
1031	10561
1031	10676
1031	11560
1031	11991
1031	12180
1032	99
1032	661
1032	776
1032	809
1032	1121
1032	1467
1032	1757
1032	2905
1032	3734
1032	3816
1032	3892
1032	4305
1032	4352
1032	4500
1032	4642
1032	4887
1032	5398
1032	5907
1032	6676
1032	7028
1032	7234
1032	7687
1032	7883
1032	8322
1032	8929
1032	11334
1032	11412
1032	11861
1032	12028
1032	12141
1033	259
1033	535
1033	963
1033	1091
1033	1193
1033	1414
1033	1896
1033	2093
1033	2702
1033	3325
1033	3581
1033	3755
1033	4046
1033	4337
1033	5688
1033	6723
1033	7116
1033	7798
1033	7895
1033	8162
1033	8243
1033	8327
1033	8454
1033	8499
1033	9316
1033	9320
1033	9541
1033	9986
1033	10293
1033	10495
1033	10851
1033	11081
1033	11238
1034	181
1034	209
1034	476
1034	1117
1034	1298
1034	2665
1034	2815
1034	3323
1034	4522
1034	4592
1034	4610
1034	5006
1034	5063
1034	5215
1034	5358
1034	5506
1034	6606
1034	7220
1034	7247
1034	7661
1034	9153
1034	9698
1034	9839
1034	10034
1034	10707
1034	11104
1034	11842
1034	11849
1034	11921
1034	12234
1035	733
1035	2569
1035	2974
1035	3144
1035	3652
1035	3799
1035	4675
1035	4940
1035	5054
1035	5380
1035	6672
1035	6970
1035	6991
1035	7623
1035	8138
1035	8474
1035	9055
1035	11056
1035	11611
1036	98
1036	280
1036	1485
1036	3592
1036	3999
1036	4826
1036	5145
1036	5560
1036	5708
1036	7441
1036	7486
1036	7616
1036	8105
1036	8744
1036	8812
1036	9377
1036	9491
1036	10409
1036	10595
1036	10790
1036	12035
1037	65
1037	548
1037	1339
1037	1909
1037	2184
1037	2222
1037	2429
1037	3158
1037	3273
1037	4673
1037	5129
1037	6243
1037	6312
1037	6331
1037	7363
1037	7559
1037	8074
1037	8668
1037	8782
1037	9537
1037	10309
1037	10719
1037	11058
1037	11064
1037	11223
1037	11404
1037	11570
1037	11626
1037	12108
1037	12496
1038	611
1038	816
1038	997
1038	2047
1038	2061
1038	2842
1038	4329
1038	5042
1038	5228
1038	5434
1038	5785
1038	6397
1038	6438
1038	7185
1038	7964
1038	8692
1038	9145
1038	9398
1038	10765
1038	11022
1038	11060
1038	11363
1038	11953
1038	12235
1038	12279
1039	660
1039	710
1039	913
1039	987
1039	1217
1039	1568
1039	2863
1039	3184
1039	3667
1039	4132
1039	5340
1039	5500
1039	5766
1039	5886
1039	6334
1039	6998
1039	8595
1039	9074
1039	9801
1039	10114
1039	10677
1039	11437
1039	11814
1039	12241
1039	12343
1040	498
1040	731
1040	1447
1040	1652
1040	2328
1040	2648
1040	2946
1040	3804
1040	4197
1040	4367
1040	4402
1040	4437
1040	4528
1040	4780
1040	5194
1040	5251
1040	5490
1040	5860
1040	6119
1040	6712
1040	6816
1040	7278
1040	8392
1040	9563
1040	10653
1040	10787
1040	10812
1040	11294
1040	11481
1040	11495
1040	11948
1040	12339
1040	12367
1040	12382
1041	638
1041	810
1041	856
1041	1833
1041	2003
1041	2027
1041	2730
1041	2857
1041	3169
1041	3368
1041	3393
1041	3401
1041	3748
1041	3941
1041	4746
1041	4972
1041	5173
1041	5480
1041	5567
1041	5605
1041	5610
1041	5695
1041	5980
1041	5994
1041	6678
1041	7634
1041	7703
1041	8702
1041	8896
1041	8977
1041	9575
1041	9593
1041	9957
1041	9977
1041	10348
1041	11321
1041	12285
1042	73
1042	176
1042	1125
1042	1215
1042	1517
1042	1835
1042	2674
1042	2804
1042	2881
1042	4395
1042	4503
1042	4714
1042	4731
1042	4858
1042	4957
1042	5113
1042	5494
1042	5631
1042	5868
1042	6345
1042	7551
1042	7690
1042	7723
1042	7786
1042	7928
1042	8031
1042	8387
1042	8653
1042	8880
1042	9339
1042	9508
1042	9654
1042	9842
1042	9934
1042	9966
1042	10253
1042	10435
1042	10622
1042	10743
1042	10762
1042	10881
1042	10889
1042	10913
1042	10976
1042	11189
1042	11866
1042	12198
1042	12272
1043	668
1043	682
1043	1152
1043	1463
1043	1725
1043	2021
1043	2051
1043	2350
1043	2574
1043	2682
1043	2712
1043	3045
1043	3128
1043	3207
1043	3295
1043	3304
1043	3377
1043	3420
1043	3446
1043	3484
1043	3515
1043	3537
1043	3805
1043	3904
1043	3963
1043	3983
1043	3995
1043	4191
1043	4227
1043	4290
1043	4317
1043	4384
1043	4572
1043	4694
1043	4720
1043	4978
1043	5293
1043	5367
1043	5823
1043	6231
1043	6324
1043	6604
1043	6745
1043	6748
1043	6960
1043	6984
1043	7544
1043	7746
1043	7915
1043	8409
1043	8680
1043	8682
1043	8697
1043	8829
1043	9257
1043	9437
1043	9558
1043	10227
1043	10585
1043	10709
1043	10748
1043	10877
1043	10991
1043	11028
1043	11256
1043	11433
1043	11484
1043	11637
1043	11761
1043	11894
1043	11984
1043	12013
1043	12138
1044	3
1044	131
1044	650
1044	1168
1044	1415
1044	1864
1044	1932
1044	2570
1044	2790
1044	3010
1044	3785
1044	4066
1044	4354
1044	4498
1044	4967
1044	5070
1044	5290
1044	5323
1044	5557
1044	5840
1044	5897
1044	6050
1044	6086
1044	6261
1044	6367
1044	6924
1044	7126
1044	7761
1044	7902
1044	8116
1044	8540
1044	8648
1044	8822
1044	8836
1044	9131
1044	9186
1044	9248
1044	9422
1044	9677
1044	9852
1044	9904
1044	9992
1044	10263
1044	10424
1044	10486
1044	10932
1044	11154
1044	11749
1044	12116
1044	12195
1045	489
1045	556
1045	586
1045	692
1045	1440
1045	1489
1045	1758
1045	1843
1045	2004
1045	2183
1045	2344
1045	3066
1045	3313
1045	3996
1045	4237
1045	4907
1045	5068
1045	5207
1045	5658
1045	6290
1045	6440
1045	6607
1045	6755
1045	7413
1045	7508
1045	8148
1045	8178
1045	8275
1045	8282
1045	8494
1045	8521
1045	8632
1045	8934
1045	9141
1045	9183
1045	9361
1045	9467
1045	9498
1045	9715
1045	10272
1045	10352
1045	10406
1045	10472
1045	10512
1045	10553
1045	10955
1045	11460
1046	218
1046	290
1046	592
1046	910
1046	916
1046	1550
1046	2278
1046	2283
1046	2462
1046	2819
1046	3130
1046	3177
1046	3888
1046	3889
1046	4200
1046	4359
1046	4510
1046	5844
1046	6163
1046	6372
1046	6467
1046	6515
1046	6579
1046	6614
1046	6671
1046	6918
1046	6950
1046	7196
1046	7214
1046	7480
1046	8577
1046	8839
1046	9307
1046	9804
1046	9876
1046	10061
1046	10093
1046	10178
1046	11251
1046	11282
1046	11501
1046	11534
1046	11654
1046	11919
1047	216
1047	348
1047	470
1047	836
1047	943
1047	1140
1047	1150
1047	1256
1047	1712
1047	1841
1047	2244
1047	2285
1047	2372
1047	2491
1047	2526
1047	2610
1047	2742
1047	2802
1047	2961
1047	3535
1047	3661
1047	4059
1047	4133
1047	4154
1047	4225
1047	4489
1047	5071
1047	5233
1047	6029
1047	6432
1047	6639
1047	6844
1047	6872
1047	7237
1047	7433
1047	7523
1047	7573
1047	7597
1047	7867
1047	7891
1047	8060
1047	8354
1047	8407
1047	8890
1047	9394
1047	9436
1047	9441
1047	9721
1047	9960
1047	10251
1047	10665
1047	10885
1047	10886
1047	10922
1047	10937
1047	10975
1047	12185
1048	1
1048	214
1048	276
1048	356
1048	494
1048	1701
1048	1998
1048	2334
1048	2477
1048	2618
1048	2622
1048	3412
1048	3481
1048	3526
1048	4028
1048	4308
1048	4398
1048	4425
1048	4776
1048	5072
1048	5160
1048	5225
1048	5366
1048	5474
1048	5542
1048	5551
1048	5578
1048	5585
1048	5680
1048	5942
1048	5984
1048	6298
1048	6419
1048	6489
1048	6546
1048	7242
1048	7248
1048	7290
1048	7570
1048	7587
1048	7835
1048	8005
1048	8011
1048	8277
1048	8401
1048	8624
1048	8688
1048	8983
1048	9231
1048	9838
1048	9851
1048	10004
1048	10327
1048	10338
1048	10568
1048	10651
1048	10884
1048	10921
1048	10978
1048	11048
1048	11055
1048	11072
1048	11110
1048	11194
1048	11719
1048	11801
1048	11967
1048	11968
1048	12111
1049	334
1049	1049
1049	1277
1049	1486
1049	1598
1049	1611
1049	1692
1049	1706
1049	1893
1049	2142
1049	2420
1049	2761
1049	2891
1049	3265
1049	3834
1049	3921
1049	3965
1049	3969
1049	4023
1049	4060
1049	4414
1049	4473
1049	5084
1049	5287
1049	5330
1049	5440
1049	5523
1049	5659
1049	5666
1049	5756
1049	5776
1049	5818
1049	5867
1049	6268
1049	6273
1049	6289
1049	6292
1049	6620
1049	6787
1049	7256
1049	7464
1049	7492
1049	7837
1049	7901
1049	7926
1049	7956
1049	8123
1049	8215
1049	8297
1049	8561
1049	8582
1049	8778
1049	8877
1049	8878
1049	9062
1049	9260
1049	9610
1049	9684
1049	9710
1049	9895
1049	9956
1049	10056
1049	10105
1049	10644
1049	10695
1049	10875
1049	10907
1049	11117
1049	11175
1049	11201
1049	11302
1049	11357
1049	11382
1049	11538
1049	11571
1049	11590
1049	11754
1049	11830
1049	11902
1049	11976
1049	12023
1049	12084
1049	12156
1050	155
1050	210
1050	353
1050	707
1050	750
1050	1333
1050	1384
1050	1444
1050	2098
1050	2102
1050	2137
1050	2146
1050	2181
1050	2487
1050	2508
1050	3047
1050	3614
1050	3797
1050	3801
1050	3823
1050	4086
1050	4446
1050	4541
1050	4633
1050	5090
1050	5103
1050	5148
1050	5161
1050	5206
1050	5422
1050	5453
1050	5651
1050	6045
1050	6144
1050	6184
1050	6362
1050	6404
1050	6498
1050	6544
1050	6686
1050	7153
1050	7596
1050	8596
1050	8779
1050	9099
1050	9526
1050	9569
1050	9722
1050	9794
1050	10230
1050	10240
1050	10776
1050	11038
1050	11214
1050	11218
1050	11303
1050	11483
1050	11550
1050	12005
1050	12008
1050	12328
1051	94
1051	257
1051	296
1051	343
1051	460
1051	462
1051	649
1051	695
1051	897
1051	1019
1051	1196
1051	1439
1051	1541
1051	1690
1051	1826
1051	2054
1051	2446
1051	2459
1051	2494
1051	2718
1051	2740
1051	2791
1051	2796
1051	3165
1051	3466
1051	3670
1051	3795
1051	4335
1051	4391
1051	4393
1051	4695
1051	4912
1051	5122
1051	5205
1051	5421
1051	5519
1051	5640
1051	5653
1051	5761
1051	5763
1051	5853
1051	5883
1051	5961
1051	6164
1051	6284
1051	6294
1051	6389
1051	6575
1051	6809
1051	6977
1051	7239
1051	7314
1051	7318
1051	7524
1051	7709
1051	7736
1051	7772
1051	7870
1051	7906
1051	8003
1051	8388
1051	8676
1051	8813
1051	8853
1051	9277
1051	9315
1051	9336
1051	9423
1051	9793
1051	9832
1051	9926
1051	9974
1051	10025
1051	10377
1051	10419
1051	10619
1051	11186
1051	11346
1051	11873
1051	12019
1052	228
1052	516
1052	975
1052	1206
1052	1663
1052	1788
1052	2258
1052	2414
1052	2778
1052	3170
1052	3934
1052	4054
1052	4058
1052	4416
1052	4803
1052	5504
1052	5624
1052	5913
1052	6087
1052	6196
1052	6236
1052	6682
1052	6944
1052	7426
1052	7787
1052	8022
1052	8197
1052	8237
1052	8265
1052	8270
1052	8273
1052	8515
1052	9634
1052	10111
1052	10238
1052	10612
1052	10708
1052	11156
1052	11407
1052	11482
1052	11650
1052	11651
1052	11868
1052	11936
1052	12388
1053	39
1053	148
1053	1560
1053	1643
1053	2042
1053	2198
1053	2227
1053	2992
1053	3538
1053	3715
1053	4078
1053	4203
1053	4453
1053	4760
1053	4774
1053	4862
1053	5108
1053	5602
1053	5771
1053	5824
1053	5865
1053	5871
1053	6237
1053	6248
1053	6407
1053	6460
1053	6473
1053	6871
1053	7364
1053	7774
1053	7894
1053	7967
1053	8278
1053	8445
1053	9109
1053	10129
1053	10168
1053	10256
1053	10307
1053	10475
1053	11211
1053	11279
1053	11907
1053	11937
1054	51
1054	151
1054	178
1054	365
1054	693
1054	978
1054	1182
1054	1230
1054	1391
1054	1526
1054	1587
1054	1724
1054	1960
1054	2226
1054	2316
1054	2398
1054	2413
1054	2431
1054	2605
1054	2652
1054	2805
1054	2965
1054	2976
1054	3197
1054	3461
1054	3606
1054	4045
1054	4645
1054	4726
1054	4838
1054	4984
1054	5016
1054	5045
1054	5074
1054	5625
1054	5804
1054	6191
1054	6706
1054	6709
1054	6802
1054	6818
1054	6851
1054	6867
1054	7188
1054	7198
1054	7434
1054	7857
1054	8036
1054	8059
1054	8193
1054	8570
1054	8678
1054	8781
1054	9040
1054	9469
1054	9474
1054	9896
1054	9982
1054	10043
1054	10076
1054	10529
1054	10943
1054	11003
1054	11017
1054	11248
1054	11265
1055	88
1055	1852
1055	2083
1055	3255
1055	3402
1055	3421
1055	4928
1055	5381
1055	5597
1055	5781
1055	5834
1055	6221
1055	6296
1055	6863
1055	7685
1055	7975
1055	7988
1055	8091
1055	8311
1055	8816
1055	9198
1055	9282
1055	9504
1055	9625
1055	9763
1055	9905
1055	10198
1055	10287
1055	10478
1055	11216
1055	11427
1055	11681
1056	41
1056	815
1056	959
1056	1480
1056	1655
1056	1967
1056	2157
1056	2594
1056	2743
1056	2752
1056	2812
1056	2978
1056	3129
1056	4710
1056	5359
1056	5541
1056	5702
1056	6213
1056	6398
1056	6749
1056	7046
1056	7199
1056	7621
1056	8144
1056	8736
1056	9266
1056	9512
1056	9672
1056	10576
1056	10613
1056	10843
1056	10904
1056	12362
1057	574
1057	1000
1057	1283
1057	1807
1057	2014
1057	2579
1057	3034
1057	3254
1057	3307
1057	3598
1057	3663
1057	4691
1057	4989
1057	5344
1057	5689
1057	5810
1057	5950
1057	6179
1057	8386
1057	8560
1057	8791
1057	8926
1057	9785
1057	9789
1057	9802
1057	9908
1057	9998
1057	10015
1057	10514
1057	10516
1057	11559
1057	11672
1057	11899
1057	12015
1057	12206
1058	143
1058	396
1058	579
1058	679
1058	996
1058	1378
1058	1738
1058	1767
1058	3120
1058	3314
1058	3630
1058	3700
1058	4824
1058	4975
1058	5981
1058	6083
1058	7007
1058	7356
1058	7379
1058	7679
1058	7852
1058	7921
1058	8083
1058	8233
1058	8911
1058	9037
1058	9241
1058	9503
1058	9557
1058	9559
1058	9689
1058	10044
1058	10192
1058	10565
1058	10724
1058	11338
1058	11450
1058	11850
1058	11910
1058	11981
1058	12364
1059	298
1059	305
1059	741
1059	1301
1059	1315
1059	1543
1059	1785
1059	1794
1059	1877
1059	2687
1059	2877
1059	3330
1059	3433
1059	3455
1059	3505
1059	3665
1059	3669
1059	3821
1059	4015
1059	4168
1059	4270
1059	4589
1059	4722
1059	4854
1059	5397
1059	5443
1059	5450
1059	5890
1059	6247
1059	6724
1059	7253
1059	7342
1059	7577
1059	7615
1059	7796
1059	7840
1059	7865
1059	8383
1059	8663
1059	8920
1059	9027
1059	9111
1059	9151
1059	9185
1059	9454
1059	9791
1059	9940
1059	10077
1059	10212
1059	10270
1059	10381
1059	10501
1059	10555
1059	10563
1059	10995
1059	12123
1059	12315
1059	12438
1060	89
1060	580
1060	923
1060	973
1060	1018
1060	1211
1060	1642
1060	1729
1060	1829
1060	2691
1060	2825
1060	2826
1060	3056
1060	3062
1060	3217
1060	3587
1060	3672
1060	3844
1060	4388
1060	4587
1060	4597
1060	4816
1060	5030
1060	5067
1060	5126
1060	5131
1060	5343
1060	5501
1060	5590
1060	5698
1060	5870
1060	5977
1060	6223
1060	6366
1060	6495
1060	6770
1060	6963
1060	7034
1060	7071
1060	7143
1060	7176
1060	7208
1060	7603
1060	7728
1060	8014
1060	8170
1060	8316
1060	8417
1060	8436
1060	8466
1060	8508
1060	9158
1060	9290
1060	9335
1060	9356
1060	9386
1060	9447
1060	9589
1060	9669
1060	9709
1060	9774
1060	9796
1060	9945
1060	10029
1060	10118
1060	10172
1060	10332
1060	10342
1060	10416
1060	10425
1060	10496
1060	10550
1060	10783
1060	10900
1060	10906
1060	11070
1060	11168
1060	11280
1060	11286
1060	11543
1060	12148
1060	12329
1061	32
1061	255
1061	410
1061	1116
1061	1189
1061	1307
1061	1318
1061	1362
1061	1696
1061	1795
1061	2355
1061	2645
1061	2937
1061	3341
1061	3411
1061	3522
1061	3529
1061	3637
1061	4323
1061	4598
1061	4751
1061	4764
1061	5036
1061	5176
1061	5393
1061	5575
1061	6099
1061	6683
1061	6896
1061	6900
1061	7289
1061	7308
1061	7344
1061	7619
1061	7790
1061	7900
1061	7913
1061	10059
1061	10768
1061	10930
1061	11217
1061	12253
1061	12412
1061	12454
1062	59
1062	839
1062	900
1062	1053
1062	1214
1062	1224
1062	1718
1062	1773
1062	1875
1062	1925
1062	2299
1062	2336
1062	2523
1062	2747
1062	2750
1062	2784
1062	2889
1062	2985
1062	3291
1062	3342
1062	4222
1062	4250
1062	4505
1062	4547
1062	4860
1062	4961
1062	5863
1062	5909
1062	6242
1062	6537
1062	7213
1062	8351
1062	8785
1062	9100
1062	9106
1062	9304
1062	9342
1062	9478
1062	9599
1062	10023
1062	10232
1062	10341
1062	10685
1062	10754
1062	10828
1062	11291
1062	11540
1062	11579
1062	11963
1062	12149
1062	12331
1063	17
1063	444
1063	764
1063	1345
1063	1940
1063	2145
1063	2218
1063	2436
1063	2617
1063	3115
1063	3172
1063	3316
1063	3441
1063	3735
1063	3857
1063	4212
1063	4347
1063	4564
1063	4696
1063	4716
1063	4926
1063	4935
1063	5370
1063	5986
1063	6084
1063	6245
1063	6382
1063	6542
1063	6831
1063	7420
1063	7581
1063	7611
1063	7636
1063	7725
1063	7778
1063	7882
1063	8021
1063	8038
1063	8098
1063	8117
1063	8238
1063	8415
1063	8611
1063	8698
1063	8795
1063	8830
1063	9119
1063	9295
1063	9411
1063	9806
1063	9810
1063	9821
1063	9824
1063	9925
1063	10014
1063	10403
1063	11034
1063	11120
1063	12311
1064	247
1064	868
1064	1046
1064	1261
1064	1313
1064	1552
1064	1945
1064	2311
1064	2346
1064	2347
1064	2703
1064	2753
1064	2758
1064	2843
1064	3059
1064	3486
1064	3848
1064	4096
1064	4231
1064	4703
1064	5008
1064	5120
1064	5232
1064	5376
1064	5656
1064	5906
1064	5927
1064	5988
1064	6070
1064	6315
1064	6409
1064	6827
1064	7568
1064	7618
1064	8039
1064	8062
1064	8204
1064	8291
1064	8296
1064	8478
1064	8972
1064	9191
1064	9201
1064	9217
1064	9529
1064	10064
1064	10234
1064	10471
1064	10637
1064	10739
1064	10999
1064	11410
1064	11429
1064	11432
1064	11613
1064	11734
1064	11798
1064	11877
1064	11950
1064	12194
1064	12239
1064	12384
1065	182
1065	274
1065	431
1065	719
1065	734
1065	860
1065	907
1065	971
1065	1005
1065	1381
1065	1417
1065	1707
1065	1942
1065	2053
1065	2536
1065	2606
1065	3027
1065	3241
1065	3719
1065	3864
1065	3874
1065	4012
1065	4081
1065	4106
1065	4417
1065	4620
1065	4813
1065	4875
1065	4900
1065	4929
1065	5587
1065	5788
1065	5803
1065	5830
1065	5887
1065	5987
1065	6035
1065	6305
1065	6365
1065	6417
1065	6548
1065	6618
1065	6726
1065	6798
1065	6835
1065	6930
1065	6987
1065	7107
1065	7125
1065	7169
1065	7217
1065	7284
1065	7397
1065	7450
1065	7505
1065	7588
1065	7737
1065	7743
1065	7828
1065	7890
1065	7938
1065	8126
1065	8440
1065	8638
1065	8873
1065	9204
1065	9274
1065	10277
1065	10326
1065	10540
1065	10671
1065	10786
1065	10800
1065	11134
1065	11141
1065	11143
1065	11344
1065	11391
1065	11655
1066	117
1066	338
1066	359
1066	882
1066	1383
1066	1392
1066	1565
1066	1678
1066	1936
1066	2208
1066	2970
1066	3006
1066	3227
1066	3268
1066	3554
1066	3856
1066	3898
1066	4266
1066	4733
1066	4974
1066	5002
1066	5471
1066	5553
1066	5866
1066	6246
1066	6392
1066	6795
1066	6805
1066	6996
1066	7238
1066	7383
1066	7419
1066	7467
1066	8096
1066	9724
1066	9772
1066	10115
1066	10124
1066	10127
1066	10162
1066	10314
1066	10340
1066	10558
1066	10697
1066	11041
1066	11095
1066	11351
1066	11452
1066	11786
1067	4
1067	87
1067	409
1067	477
1067	647
1067	797
1067	852
1067	1008
1067	1353
1067	1464
1067	1621
1067	2256
1067	2564
1067	2744
1067	3247
1067	3343
1067	4661
1067	4932
1067	5077
1067	5822
1067	5949
1067	6004
1067	6280
1067	6364
1067	6610
1067	6663
1067	6878
1067	7040
1067	7416
1067	7465
1067	7904
1067	8718
1067	8740
1067	9075
1067	10298
1067	10310
1067	11322
1067	11664
1067	11668
1067	11792
1067	12261
1067	12390
1068	454
1068	505
1068	1626
1068	2486
1068	2549
1068	2587
1068	3582
1068	4484
1068	5041
1068	5288
1068	6168
1068	6487
1068	6758
1068	7370
1068	8476
1068	8971
1068	9043
1068	9103
1068	9432
1068	9493
1068	9644
1068	10062
1068	10205
1068	10749
1068	10883
1068	11107
1068	11716
1068	11940
1068	11994
1068	12171
1068	12399
1069	86
1069	230
1069	287
1069	307
1069	448
1069	463
1069	549
1069	883
1069	985
1069	1420
1069	1589
1069	1693
1069	1959
1069	2018
1069	2395
1069	2512
1069	3153
1069	3235
1069	3296
1069	3737
1069	3742
1069	3751
1069	4018
1069	4034
1069	4155
1069	4175
1069	4371
1069	5345
1069	5449
1069	5646
1069	6287
1069	6737
1069	6794
1069	6885
1069	6906
1069	6948
1069	7130
1069	7373
1069	7499
1069	7528
1069	7722
1069	7820
1069	7997
1069	8730
1069	8930
1069	9238
1069	9303
1069	9540
1069	9696
1069	10090
1069	10141
1069	10394
1069	11236
1069	11239
1069	12459
1069	12469
1070	162
1070	439
1070	824
1070	951
1070	1103
1070	2650
1070	3214
1070	3512
1070	4158
1070	4593
1070	4600
1070	4799
1070	4925
1070	5203
1070	5320
1070	5668
1070	6009
1070	7295
1070	7483
1070	7540
1070	7764
1070	8255
1070	9685
1070	9873
1070	10072
1070	10116
1070	10684
1070	11197
1070	12357
1071	156
1071	263
1071	678
1071	705
1071	817
1071	871
1071	930
1071	1082
1071	1272
1071	2195
1071	2362
1071	3067
1071	3348
1071	3470
1071	3504
1071	3641
1071	3825
1071	4258
1071	4294
1071	4327
1071	4411
1071	4545
1071	4687
1071	4786
1071	4842
1071	4952
1071	4991
1071	5089
1071	5396
1071	5427
1071	5549
1071	5629
1071	5641
1071	5742
1071	5816
1071	5826
1071	6000
1071	6092
1071	6142
1071	6155
1071	6479
1071	7159
1071	7184
1071	7252
1071	7493
1071	7594
1071	7780
1071	7791
1071	7821
1071	7855
1071	7905
